0.303073925	0.020298905	0.012404886	0.005638585
0.194605362	0.013034034	0.007965243	0.003620565
0.01658931	0.015740554	0.013580086	0.000192899
0.002041761	0.000997139	0.0011752	1.03459E-05
0.135011458	0.065526289	0.0510559	0.003412828
0.011484907	0.00555549	0.003525599	0.000445151
0.005614843	0.000569794	0.000261155	0.000178061
8.90718E-05	4.97145E-05	4.55716E-05	1.03572E-05
0.026798115	0.025427049	0.021937062	0.000311606
0.00076566	2.48573E-05	6.52889E-05	5.17859E-06
0.003573082	0.003418763	0.002350399	0.000237414
0.019907171	0.000646289	0.000592431	0.000134643
