0.038475394	0.00418801	0.00125043	0.006328926
0.156849087	0.010649578	0.008883997	0.010211204
0.043160391	0.058676315	0.097864228	0.00010574
0.000813483	0.013234874	0.015706103	3.62028E-05
0.144772941	0.112058549	0.08114932	0.005137357
0.023079006	0.009071322	0.005625064	0.00395454
0.025540588	0.002464884	0.002610458	0.003417984
0.000537417	0.000487506	0.00021835	0.00027625
0.010652013	0.033785633	0.014734532	0.001086809
0.006894695	0.000425997	0.001293409	0.0003935
0.010772104	0.016750316	0.005626287	0.000316418
0.009233211	0.000487154	0.000436349	0.000276074
