0.15465	0.08632	0.07912	0.01798
0.09930	0.05543	0.05081	0.01155
0.02116	0.01181	0.01083	0.00246
0.00326	0.00182	0.00167	0.00038
0.07488	0.04180	0.03831	0.00871
0.00977	0.00545	0.00500	0.00114
0.00651	0.00363	0.00333	0.00076
0.00326	0.00182	0.00167	0.00038
0.03419	0.01908	0.01749	0.00398
0.00163	0.00091	0.00083	0.00019
0.00651	0.00363	0.00333	0.00076
0.04233	0.02362	0.02166	0.00492
