0.0585990603482	0.0039247742745	0.0023984731677	0.1047696688272	0.0947396901257	0.0161351831284	0.0091578066405	0.0010902150762	0.0039247742745	0.0008721720610	0.0027800484444	0.0014172795991
0.0376267650657	0.0025201182184	0.0015400722445	0.0672731557733	0.0608328536597	0.0103604860088	0.0058802758428	0.0007000328384	0.0025201182184	0.0005600262707	0.0017850837380	0.0009100426900
0.0035282802652	0.0030434214550	0.0032821211769	0.0083246528032	0.0106072188945	0.0005519931070	0.0007160991659	0.0000372968316	0.0024168346848	0.0000041682939	0.0005072369092	0.0003878870482
0.0003947726171	0.0001927959293	0.0003282121177	0.0002846035146	0.0010879198866	0.0000849220165	0.0000826268268	0.0000008015950	0.0001652536537	0.0000006412760	0.0000027254229	0.0000298374652
0.0272393105787	0.0126694467808	0.0121943425265	0.0523670466939	0.0646405732628	0.0058596191361	0.0044343063733	0.0006598670198	0.0047510425428	0.0003167361695	0.0022435478674	0.0020587851019
0.0081421852273	0.0070232802807	0.0075741257929	0.0202780004182	0.0530360944723	0.0070060663584	0.0041313413416	0.0000860696113	0.0130137252259	0.0000096191398	0.0014631833918	0.0015664669253
0.0032568740909	0.0010741487488	0.0006816713214	0.0072573896233	0.0065275193197	0.0008916811729	0.0003305073073	0.0000860696113	0.0008675816817	0.0000550845512	0.0004096913497	0.0001790247915
0.0010856246970	0.0001101691024	0.0000504941720	0.0028460351464	0.0025384797354	0.0002547660494	0.0003305073073	0.0000344278445	0.0000826268268	0.0000275422756	0.0000390182238	0.0000298374652
0.0000068937168	0.0000038476559	0.0000035270179	0.0000711508787	0.0019038598016	0.0003821490741	0.0001652536537	0.0000008015950	0.0004957609610	0.0000006412760	0.0000195091119	0.0000447561979
0.0056995296591	0.0049162961965	0.0053018880550	0.0134475160668	0.0171347382141	0.0008916811729	0.0011567755756	0.0000602487279	0.0039041175678	0.0000067333978	0.0008193826994	0.0006265867701
0.0000344685841	0.0000192382795	0.0000176350896	0.0003557543933	0.0095192990079	0.0019107453705	0.0008262682683	0.0000040079749	0.0024788048049	0.0000032063799	0.0000975455595	0.0002237809893
0.0005921589256	0.0000076953118	0.0000070540358	0.0017076210878	0.0007252799244	0.0000849220165	0.0002203382049	0.0000016031900	0.0000115429677	0.0000012825520	0.0000054508459	0.0000041682939
0.0001480397314	0.0000019238280	0.0000017635090	0.0004269052720	0.0001813199811	0.0000212305041	0.0000550845512	0.0000004007975	0.0000028857419	0.0000003206380	0.0000013627115	0.0000010420735
0.0013817041598	0.0006610146147	0.0004544475476	0.0039844492050	0.0038077196031	0.0004246100823	0.0001652536537	0.0000459037927	0.0005783877878	0.0000367230341	0.0002731275665	0.0000895123957
0.0076980660331	0.0000500195267	0.0003282121177	0.0166493056065	0.0106072188945	0.0022079724281	0.0014321983317	0.0000104207347	0.0005370743744	0.0000596749305	0.0005072369092	0.0000270939103
0.0001233664428	0.0000275422756	0.0000126235430	0.0002846035146	0.0004532999528	0.0000424610082	0.0000275422756	0.0000086069611	0.0000206567067	0.0000068855689	0.0000097545559	0.0000074593663
