0.0284010248	0.0019022082	0.0005812303	0.0507783903	0.0229585958	0.0078201891	0.0044384857	0.0005283912	0.0019022082	0.0002113565	0.0006736987	0.0006869085
0.0547093424	0.0024428358	0.0018660551	0.1141177509	0.1031928465	0.0150641538	0.0085499251	0.0001696414	0.0030535447	0.0002714262	0.0012977565	0.0011026689
0.0034200813	0.0029500913	0.0047722065	0.0141213928	0.0179933875	0.0008025984	0.0006941391	0.0000090383	0.0023427195	0.0000030304	0.0002458409	0.0003759920
0.0000209988	0.0000934418	0.0000795368	0.0001379379	0.0005272788	0.0000411589	0.0000043951	0.0000000426	0.0000400465	0.0000000341	0.0000006605	0.0000015871
0.0396059764	0.0184213844	0.0118203883	0.1015222962	0.1096520113	0.0099398720	0.0064474845	0.0003198157	0.0069080191	0.0001535115	0.0021747468	0.0024945625
0.0039462477	0.0017019757	0.0055063921	0.0147421133	0.0385572590	0.0033956084	0.0020023244	0.0000417151	0.0094609827	0.0000023310	0.0000778299	0.0007592147
0.0015784991	0.0002603022	0.0003303835	0.0035174165	0.0031636725	0.0004321683	0.0001601860	0.0000208575	0.0004204881	0.0000133488	0.0000992819	0.0000867674
0.0002630832	0.0000266977	0.0000244729	0.0013793790	0.0012303171	0.0001234767	0.0001601860	0.0000018313	0.0000200232	0.0000066744	0.0000094554	0.0000144612
0.0000033412	0.0000018648	0.0000008547	0.0000344845	0.0004613689	0.0001852150	0.0000800930	0.0000003885	0.0002402789	0.0000001554	0.0000047277	0.0000216918
0.0013811867	0.0035741490	0.0025696496	0.0130351318	0.0124569606	0.0008643367	0.0002803254	0.0000146003	0.0028382948	0.0000016317	0.0003971277	0.0001518429
0.0000083529	0.0000046621	0.0000042736	0.0001724224	0.0023068446	0.0009260750	0.0002002324	0.0000009713	0.0012013946	0.0000007770	0.0000236386	0.0000542296
0.0000314982	0.0000004093	0.0000017094	0.0004138137	0.0001757596	0.0000205794	0.0000117203	0.0000000853	0.0000027972	0.0000003108	0.0000002899	0.0000002217
0.0000358750	0.0000004662	0.0000004274	0.0001034534	0.0000439399	0.0000051449	0.0000133488	0.0000000213	0.0000006993	0.0000000777	0.0000003302	0.0000002525
0.0006696663	0.0004805579	0.0002202557	0.0028966960	0.0027682135	0.0002057945	0.0000400465	0.0000111240	0.0004204881	0.0000088992	0.0000145283	0.0000433837
0.0111929933	0.0000727284	0.0003976839	0.0322774692	0.0179933875	0.0037454590	0.0020824174	0.0000050506	0.0009110576	0.0000289225	0.0004916819	0.0000459603
0.0000065621	0.0000014650	0.0000030591	0.0000689690	0.0001098497	0.0000102897	0.0000066744	0.0000004578	0.0000010988	0.0000003663	0.0000023639	0.0000018077
