0.022836546	0.001387388	0.000379718	0.054514947	0.029842635	0.008869642	0.00552228	0.000436796	0.001888821	0.000122329	0.000696255	0.000803262
0.071732639	0.003020421	0.002165341	0.131948321	0.095967989	0.016504811	0.008427248	0.000226257	0.003776838	0.000294732	0.001552574	0.00116932
0.003856072	0.003546594	0.006100094	0.012115715	0.011366576	0.000639957	0.000477133	9.9864E-06	0.002198857	4.09938E-06	0.000220783	0.000286569
2.23119E-05	9.23031E-05	7.25182E-05	0.000183739	0.000621458	5.53283E-05	5.42478E-06	4.62676E-08	5.0115E-05	2.85589E-08	8.53275E-07	2.07765E-06
0.043416256	0.021570022	0.014739782	0.083927855	0.065838745	0.007614752	0.004230184	0.000343363	0.006267762	0.000202865	0.001885068	0.001823255
0.003168282	0.001239278	0.003590633	0.015809004	0.050071634	0.003847165	0.00248882	3.44332E-05	0.009382904	1.34633E-06	8.03411E-05	0.000886894
0.001268889	0.000189797	0.000215768	0.003775484	0.0041116	0.000490071	0.000199266	1.72374E-05	0.000417438	7.72316E-06	0.000102584	0.000101446
0.000319142	3.43814E-05	3.33776E-05	0.001301548	0.000882525	0.000109025	0.00012382	2.18017E-06	2.05078E-05	8.66698E-06	9.30111E-06	1.22598E-05
2.68804E-06	1.36097E-06	5.5877E-07	3.70376E-05	0.000599916	0.000210154	9.96862E-05	3.21335E-07	0.000238696	9.00141E-08	4.88813E-06	2.53759E-05
0.001537331	0.003711155	0.002472712	0.017654197	0.014052633	0.001118229	0.000331838	1.65805E-05	0.003695286	1.44858E-06	0.000533127	0.000191102
6.71242E-06	3.39813E-06	2.78992E-06	0.000185029	0.002997458	0.001049917	0.000249031	8.02444E-07	0.001192375	4.49356E-07	2.44189E-05	6.339E-05
3.41233E-05	4.1286E-07	1.59416E-06	0.000559829	0.000203495	2.72359E-05	1.42222E-05	9.43098E-08	3.55874E-06	2.66686E-07	3.80621E-07	2.85634E-07
4.30763E-05	5.94626E-07	5.77577E-07	9.63383E-05	3.0976E-05	4.47918E-06	1.01535E-05	2.51175E-08	7.07597E-07	1.01858E-07	3.20763E-07	2.10969E-07
0.000538411	0.000350462	0.000143876	0.003109633	0.003598043	0.000233396	4.98221E-05	9.19487E-06	0.000417497	5.15003E-06	1.50136E-05	5.07291E-05
0.008999142	5.30393E-05	0.000259776	0.034650141	0.023387245	0.004247803	0.002590744	4.17469E-06	0.000904576	1.67376E-05	0.000508106	5.37419E-05
8.35999E-06	1.75695E-06	3.43599E-06	8.23097E-05	0.000106243	1.16564E-05	6.82683E-06	5.93592E-07	1.3999E-06	3.84089E-07	2.9159E-06	1.98413E-06
