0.018272841	0.010198795	0.004674448	0.026346887	0.016785517	0.015723142	0.010198795	0.002124749	0.015298193	0.0008499	0.003612073	0.005524347
0.035199262	0.0130974	0.015007437	0.059211162	0.075446481	0.030287737	0.0196461	0.000682156	0.024557625	0.00109145	0.006957994	0.008868031
0.005000988	0.002791249	0.003837968	0.012618772	0.016078758	0.006454764	0.002791249	0.000145378	0.004186874	0.000348906	0.000988567	0.001511927
4.22199E-05	0.000214711	9.84094E-05	0.000554671	0.000706759	0.000331014	2.35646E-05	4.90929E-06	0.000161034	3.92743E-06	7.60436E-05	1.27641E-05
0.026543706	0.014815092	0.009053667	0.051029761	0.056894068	0.026646589	0.014815092	0.001028826	0.022222638	0.000823061	0.006996016	0.006687368
0.005770371	0.001610336	0.004428424	0.012480104	0.015902069	0.004965203	0.003220672	0.000670973	0.007246512	0.000268389	0.000250374	0.001744531
0.001154074	0.000322067	0.000590457	0.001664014	0.002120276	0.000993041	0.000644134	6.70973E-05	0.000966202	5.36779E-05	0.000228131	0.000348906
0.000384691	0.000214711	0.000393638	0.001109343	0.001413517	0.000662027	0.000429423	9.81858E-06	0.000322067	3.57852E-05	0.000152087	0.000232604
0.000384691	0.000214711	9.84094E-05	0.000554671	0.000353379	0.000331014	0.000214711	4.47316E-05	0.000322067	1.78926E-05	7.60436E-05	0.000116302
0.00201963	0.003381706	0.002066598	0.011648098	0.011131448	0.006951284	0.001127235	0.000234841	0.005072559	0.000187873	0.001596917	0.000610586
0.000961728	0.000536779	0.000492047	0.002773357	0.001766897	0.001655068	0.000536779	0.000111829	0.001610336	8.94631E-05	0.000380218	0.000290755
8.44398E-05	4.71292E-05	0.000196819	0.000554671	0.000706759	0.000331014	4.71292E-05	9.81858E-06	0.000322067	3.57852E-05	3.33832E-05	2.55283E-05
9.61728E-05	5.36779E-05	4.92047E-05	0.000138668	0.00017669	8.27534E-05	5.36779E-05	2.45464E-06	8.05168E-05	8.94631E-06	3.80218E-05	2.90755E-05
0.000769383	0.000644134	0.000393638	0.001664014	0.002120276	0.000662027	0.000214711	4.47316E-05	0.000966202	3.57852E-05	3.33832E-05	0.000232604
0.015002964	0.008373748	0.006396613	0.028842908	0.032157517	0.015061115	0.008373748	0.00058151	0.014654058	0.000465208	0.00395427	0.005291743
2.11099E-05	1.17823E-05	4.92047E-05	0.000138668	0.00017669	8.27534E-05	5.36779E-05	2.45464E-06	1.76734E-05	1.96372E-06	3.80218E-05	2.90755E-05
