0.0045	0.0045	0.0023	0.0045	0.0023	0.0045	0.0045	0.0045	0.0045	0.0023	0.0023	0.0045
0.0135	0.0090	0.0113	0.0158	0.0158	0.0135	0.0135	0.0023	0.0113	0.0045	0.0068	0.0113
0.0090	0.0090	0.0135	0.0158	0.0158	0.0135	0.0090	0.0023	0.0090	0.0068	0.0045	0.0090
0.0005	0.0045	0.0023	0.0045	0.0045	0.0045	0.0005	0.0005	0.0023	0.0005	0.0023	0.0005
0.0135	0.0135	0.0090	0.0180	0.0158	0.0158	0.0135	0.0045	0.0135	0.0045	0.0090	0.0113
0.0045	0.0023	0.0068	0.0068	0.0068	0.0045	0.0045	0.0045	0.0068	0.0023	0.0005	0.0045
0.0045	0.0023	0.0045	0.0045	0.0045	0.0045	0.0045	0.0023	0.0045	0.0023	0.0023	0.0045
0.0023	0.0023	0.0045	0.0045	0.0045	0.0045	0.0045	0.0005	0.0023	0.0023	0.0023	0.0045
0.0045	0.0045	0.0023	0.0045	0.0023	0.0045	0.0045	0.0045	0.0045	0.0023	0.0023	0.0045
0.0023	0.0068	0.0045	0.0090	0.0068	0.0090	0.0023	0.0023	0.0068	0.0023	0.0045	0.0023
0.0023	0.0023	0.0023	0.0045	0.0023	0.0045	0.0023	0.0023	0.0045	0.0023	0.0023	0.0023
0.0005	0.0005	0.0023	0.0023	0.0023	0.0023	0.0005	0.0005	0.0023	0.0023	0.0005	0.0005
0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0023	0.0005	0.0023	0.0023	0.0023	0.0023
0.0045	0.0068	0.0045	0.0068	0.0068	0.0045	0.0023	0.0023	0.0068	0.0023	0.0005	0.0045
0.0135	0.0135	0.0113	0.0180	0.0158	0.0158	0.0135	0.0045	0.0158	0.0045	0.0090	0.0158
0.0005	0.0005	0.0023	0.0023	0.0023	0.0023	0.0023	0.0005	0.0005	0.0005	0.0023	0.0023
