0.179042749	0.189897842	0.028220126	0.017569979	0.006009575	0.000778418	0.001476827	0.002555702
0.123816057	0.087239107	0.017504196	0.008937527	0.004806636	0.000937736	0.001097722	0.001488148
0.011013715	0.010332716	0.000678707	0.000759036	0.001554667	6.22419E-06	0.000702456	0.000455881
0.000584595	0.001977264	0.000176036	0.000157264	0.000478345	5.92644E-07	3.88665E-06	6.02312E-05
0.033532513	0.106207055	0.011127587	0.007918564	0.011372627	6.1325E-06	0.00232909	0.002821788
0.009892468	0.010356335	0.000890991	0.000633994	0.000758938	3.68586E-05	0.000466269	0.000322766
0.028084768	0.029807071	0.001778909	0.002111586	0.003483591	6.59825E-06	0.001696225	0.001216043
0.000588699	0.019073746	0.002969309	0.001584662	0.00252915	2.04681E-06	0.000155385	0.00040337
0.002671772	0.001294902	0.00017331	0.000412301	1.621E-05	1.21475E-06	7.89851E-06	5.92738E-06
0.000392821	0.00033803	7.41732E-05	4.34412E-05	4.05831E-05	1.11347E-05	1.85548E-05	1.26256E-05
