0.055312914	0.046042027	0.01460894	0.014022373	0.003197443	0.003727472	0.001663958	0.00376555
0.059571775	0.032941197	0.014112232	0.011108653	0.00398285	0.0069932	0.001926189	0.003414743
0.024864739	0.018307504	0.002567571	0.004426828	0.006044727	0.000217803	0.005783781	0.004908512
0.008578634	0.022771549	0.004328662	0.005961757	0.012089108	0.0001348	0.000208009	0.004215347
0.032804865	0.081543644	0.018241608	0.020012394	0.019161175	9.29911E-05	0.008310005	0.013165727
0.048389017	0.03975693	0.007303073	0.008011387	0.006393488	0.002794556	0.008318041	0.007529702
0.039250479	0.032693244	0.004165986	0.007623658	0.008384756	0.000142934	0.008645701	0.008105343
0.001727772	0.043933317	0.014602887	0.012014637	0.012783717	9.31111E-05	0.001663201	0.005646055
0.019603466	0.007456499	0.002130827	0.007814992	0.000204836	0.00013815	0.000211359	0.000207417
0.011528915	0.007785975	0.003647794	0.003293637	0.002051293	0.005065296	0.001986057	0.001767239
