0.010858821	0.01314734	0.011471887	0.012584315	0.010043357	0.002927053	0.00522659	0.011827815
0.035084715	0.02821916	0.027704599	0.024923528	0.037531108	0.005491514	0.024201094	0.021451823
0.030372852	0.022363039	0.024194677	0.013904928	0.033226978	0.02052401	0.0136254	0.015417929
0.020209499	0.017881696	0.020394875	0.000624208	0.018986302	0.004234142	0.013067357	0.000662033
0.021693058	0.026270095	0.022919189	0.012572023	0.020062129	0.005841814	0.010440887	0.011815523
0.010856627	0.013145145	0.011469692	0.01258212	0.010041162	0.002925955	0.005225492	0.01182562
0.013698676	0.011410157	0.01308561	0.000598659	0.013168508	0.004489628	0.01357833	0.000636484
0.016281102	0.019713879	0.0172007	0.006289781	0.015057905	0.002924676	0.005224213	0.005911531
0.006841739	0.005855326	0.006693052	0.000613684	0.006434007	0.004339381	0.006638918	0.000651509
0.006035501	0.004891242	0.005728968	0.005172754	0.006443233	0.000530347	0.006238322	0.005551004
