0.012194005	0.014763915	0.012882452	0.014131663	0.011278272	0.006573917	0.011738485	0.013282144
0.013132892	0.010562981	0.012444445	0.011195234	0.014048624	0.012333483	0.013588411	0.012044752
0.009744986	0.007175075	0.009056538	0.007807328	0.010660718	0.015365073	0.010200505	0.008656846
0.015129617	0.013386934	0.015268398	0.014019187	0.014213885	0.00950953	0.014674098	0.014868705
0.012180201	0.014750112	0.012868648	0.014117859	0.011264468	0.006560114	0.011724682	0.01326834
0.01219154	0.01476145	0.012879987	0.014129198	0.011275807	0.006571453	0.011736021	0.013279679
0.015383043	0.012813132	0.014694596	0.013445385	0.014787687	0.010083332	0.0152479	0.014294903
0.012188667	0.014758577	0.012877114	0.014126325	0.011272934	0.006568579	0.011733148	0.013276806
0.015365976	0.013150575	0.015032039	0.013782828	0.014450243	0.009745889	0.014910457	0.014632346
0.013555232	0.010985322	0.012866785	0.011617575	0.014470965	0.011911142	0.014010752	0.012467093
