0.107715755	0.09435987	0.016070496	0.009121092	0.003909039	0.000434338	0.000461484	0.001411598
0.207494559	0.181766907	0.025797375	0.014641753	0.007530044	0.000278891	0.001185285	0.001812788
0.029019475	0.036976427	0.00164934	0.001426457	0.003744448	4.45768E-06	0.000757805	0.000772664
0.000425194	0.001625337	0.000126872	4.11478E-06	0.00037033	2.28599E-07	1.94309E-06	1.48589E-06
0.040393408	0.105646936	0.012687233	0.004114778	0.014813202	6.85796E-06	0.001457317	0.001560187
0.005952713	0.005146902	0.000507489	0.000329182	0.000493773	2.05739E-05	0.000145732	0.000178307
0.013393604	0.017066043	0.000888106	5.76069E-05	0.001728207	2.40029E-06	0.000816098	3.12037E-05
0.000531492	0.014221703	0.002537447	0.000411478	0.002468867	1.14299E-06	4.85772E-05	0.000111442
0.000637791	0.000361186	4.22908E-05	1.09727E-05	4.11478E-06	4.57198E-07	1.94309E-06	1.48589E-07
0.000106298	0.000112871	2.11454E-05	1.37159E-05	1.02869E-05	3.42898E-07	4.85772E-06	3.71473E-06
