0.085396022	0.131743207	0.053839354	0.038309289	0.04586112	0.002970187	0.022540346	0.019503436
0.059055163	0.060522856	0.033395124	0.019487235	0.03668108	0.003578092	0.016754189	0.011356566
0.009338825	0.008761387	0.005179446	0.00289623	0.005932098	0.000949979	0.00268034	0.001739492
0.00223062	0.002514862	0.001343387	0.000800092	0.001216806	9.04534E-05	0.000593207	0.000459645
0.026936638	0.04156422	0.016983683	0.012085853	0.014464734	0.000935984	0.007109634	0.006152579
0.005392343	0.008319234	0.00339973	0.002419112	0.002895859	0.00018752	0.001423302	0.001231567
0.023813828	0.025274215	0.013575463	0.008057119	0.013292235	0.001007069	0.006472234	0.00464002
0.00898512	0.013862692	0.005664952	0.004031034	0.004825202	0.000312397	0.002371589	0.002052168
0.004530935	0.00494092	0.002645182	0.001573206	0.002474079	0.000185403	0.001205524	0.000904676
0.000999251	0.001031848	0.000566041	0.000331515	0.000619407	5.66486E-05	0.000283195	0.000192701
