0.054352135	0.083850799	0.034267215	0.024382771	0.029189297	0.00094522	0.007173144	0.012413382
0.112760787	0.115563221	0.053137613	0.031007676	0.070039389	0.001138677	0.021327128	0.014456262
0.020803636	0.019517307	0.009889709	0.003686735	0.01321464	0.000906952	0.00255894	0.002214274
0.002129589	0.002400957	0.001282541	2.54618E-05	0.001161693	2.87855E-05	0.000377559	1.46275E-05
0.034288805	0.052908885	0.021619262	0.007692301	0.018412782	0.000595727	0.004525079	0.003915941
0.003432073	0.005294956	0.002163831	0.001539696	0.001843132	5.96757E-05	0.000452946	0.000783858
0.015156823	0.016086318	0.008640395	0.000256406	0.008460129	0.000320485	0.004119393	0.000147662
0.008578159	0.013234813	0.005408371	0.001282819	0.004606655	9.9416E-05	0.000754724	0.000653073
0.001441906	0.001572377	0.000841792	5.0065E-05	0.000787341	5.9002E-05	0.000383641	2.879E-05
0.000317997	0.000328371	0.000180134	0.0001055	0.000197117	1.80276E-06	9.01229E-05	6.13244E-05
