0.03689265	0.030709146	0.009743882	0.009352653	0.002132633	0.001243076	0.000554914	0.002511549
0.119199686	0.065913436	0.023531469	0.018523145	0.007969454	0.002332165	0.002569462	0.004555136
0.05804506	0.042737637	0.005137561	0.005905218	0.014111007	0.000217906	0.005786506	0.006547767
0.008582676	0.022782278	0.004330701	0.000198819	0.012094803	4.49544E-05	0.000138738	0.000140578
0.043760429	0.108776086	0.024333604	0.013347882	0.025560271	6.20233E-05	0.005542613	0.008781287
0.032274544	0.026517108	0.004871009	0.005343441	0.004264333	0.000931958	0.002773987	0.005022166
0.026179314	0.021805765	0.002778633	0.000254242	0.005592471	4.7667E-05	0.005766517	0.000270305
0.001728586	0.043954017	0.014609767	0.004006766	0.01278974	3.10517E-05	0.000554662	0.001882905
0.006537568	0.002486671	0.00071061	0.000260622	6.83107E-05	4.60718E-05	7.04863E-05	6.91715E-06
0.003844782	0.002596548	0.001216504	0.001098396	0.000684086	0.000168923	0.000662331	0.000589357
